0.569960,-0.070697,0.046763,0.567422,-0.071309,0.564070,0.135999,0.814451
0.570183,-0.067808,0.070183,0.567936,-0.068558,0.499318,0.166633,0.850244
0.591829,0.015721,0.298135,0.591541,0.013329,0.064013,0.531638,0.844549
0.561167,0.006237,0.290875,0.561099,0.003947,0.015256,0.508924,0.860676
0.591598,-0.001753,0.268522,0.591162,-0.003929,0.096939,0.483620,0.869894
0.790875,0.006237,0.061167,0.787682,0.004702,0.709443,0.341268,-0.616626
0.798135,0.015721,0.091829,0.795360,0.014653,0.616623,0.237234,-0.750663
0.768522,-0.001753,0.091598,0.765369,-0.002894,0.700548,0.253518,-0.667054
0.453237,0.430040,0.570697,0.450486,0.433595,0.611349,-0.789984,-0.046666
0.430040,0.453237,0.570697,0.425581,0.453020,0.990929,0.048218,0.125437
0.429817,0.429817,0.567808,0.425420,0.429101,0.977211,0.159275,0.140324
0.408171,0.201865,0.484279,0.403883,0.201224,0.952860,0.142374,0.267932
0.438833,0.209125,0.493763,0.434569,0.208182,0.947518,0.209686,0.241334
0.408402,0.231478,0.501753,0.404245,0.230394,0.923774,0.240968,0.297618
0.209125,0.438833,0.493763,0.205716,0.436938,0.757652,0.421042,0.498685
0.201865,0.408171,0.484279,0.198643,0.406111,0.715909,0.457911,0.527060
0.231478,0.408402,0.501753,0.228024,0.406528,0.767559,0.416599,0.487132
0.430040,-0.070697,0.046763,0.429909,-0.071049,0.029107,0.078224,0.996511
0.453237,-0.070697,0.069960,0.452975,-0.071223,0.058237,0.116763,0.991451
0.429817,-0.067808,0.070183,0.429846,-0.068363,-0.006485,0.123328,0.992345
0.201865,0.015721,0.091829,0.203079,0.014206,-0.269754,0.336691,0.902148
0.209125,0.006237,0.061167,0.210435,0.004955,-0.291086,0.285027,0.913252
0.231478,-0.001753,0.091598,0.232661,-0.003137,-0.262717,0.307581,0.914535
0.438833,0.006237,0.290875,0.440032,0.003926,-0.266504,0.513602,0.815591
0.408171,0.015721,0.298135,0.409804,0.013304,-0.362921,0.537098,0.761455
0.408402,-0.001753,0.268522,0.409701,-0.003969,-0.288589,0.492454,0.821100
-0.070697,0.453237,0.069960,-0.070897,0.450426,0.044310,0.624633,0.779660
-0.070697,0.430040,0.046763,-0.070638,0.427211,-0.013252,0.628690,0.777543
-0.067808,0.429817,0.070183,-0.067891,0.426993,0.018594,0.627667,0.778260
0.015721,0.408171,0.298135,0.014283,0.405356,0.319446,0.625562,0.711777
0.006237,0.438833,0.290875,0.004682,0.436097,0.345584,0.607839,0.714915
-0.001753,0.408402,0.268522,-0.002991,0.405574,0.274990,0.628560,0.727525
0.006237,0.209125,0.061167,0.007251,0.206641,-0.225349,0.551971,0.802836
0.015721,0.201865,0.091829,0.016593,0.199335,-0.193751,0.562317,0.803903
-0.001753,0.231478,0.091598,-0.001005,0.228860,-0.166360,0.581797,0.796139
0.430040,0.546763,0.570697,0.426514,0.543974,0.783564,0.619666,0.045197
0.453237,0.569960,0.570697,0.449547,0.567384,0.820032,0.572310,-0.002853
0.429817,0.570183,0.567808,0.425655,0.568501,0.925059,0.373671,0.068081
0.201865,0.591829,0.484279,0.198041,0.590871,0.849691,0.212898,0.482389
0.209125,0.561167,0.493763,0.205320,0.559992,0.845570,0.261085,0.465667
0.231478,0.591598,0.501753,0.227514,0.590816,0.880958,0.173671,0.440171
0.438833,0.790875,0.493763,0.435649,0.793426,0.707583,-0.566851,0.421909
0.408171,0.798135,0.484279,0.404798,0.800344,0.749721,-0.490840,0.443841
0.408402,0.768522,0.501753,0.405038,0.770857,0.747530,-0.519086,0.414426
-0.070697,0.569960,0.046763,-0.071315,0.567334,0.137225,0.583419,0.800495
-0.070697,0.546763,0.069960,-0.071354,0.544115,0.145794,0.588356,0.795349
-0.067808,0.570183,0.070183,-0.068571,0.567622,0.169613,0.569124,0.804568
0.015721,0.798135,0.091829,0.017892,0.801959,-0.482463,-0.849722,0.212609
0.006237,0.790875,0.061167,0.007544,0.793767,-0.290421,-0.642627,0.709004
-0.001753,0.768522,0.091598,-0.001208,0.770840,-0.121180,-0.515258,0.848425
0.006237,0.561167,0.290875,0.004024,0.559084,0.491940,0.462911,0.737366
0.015721,0.591829,0.298135,0.013316,0.590056,0.534530,0.393880,0.747754
-0.001753,0.591598,0.268522,-0.003947,0.589743,0.487490,0.412095,0.769761
0.453237,1.070697,0.069960,0.451638,1.070057,0.355342,0.142418,-0.923823
0.430040,1.070697,0.046763,0.427892,1.070113,0.477309,0.129847,-0.869089
0.429817,1.067808,0.070183,0.427514,1.067055,0.511902,0.167244,-0.842606
0.408171,0.984279,0.298135,0.403767,0.983366,0.978784,0.202880,-0.028648
0.438833,0.993763,0.290875,0.434711,0.992493,0.915833,0.282176,-0.285703
0.408402,1.001753,0.268522,0.404175,1.000499,0.939302,0.278619,-0.200208
0.209125,0.993763,0.061167,0.205563,0.991475,0.791511,0.508444,-0.339108
0.201865,0.984279,0.091829,0.198338,0.981848,0.783665,0.540137,-0.306793
0.231478,1.001753,0.091598,0.227743,0.999538,0.830170,0.492371,-0.261513
0.546763,0.569960,0.570697,0.545238,0.574175,0.338833,-0.936812,0.087034
0.569960,0.546763,0.570697,0.569812,0.551247,0.032830,-0.996431,0.077761
0.570183,0.570183,0.567808,0.569170,0.574548,0.225025,-0.970001,0.091984
0.591829,0.798135,0.484279,0.589149,0.801419,0.595468,-0.729672,0.336150
0.561167,0.790875,0.493763,0.558597,0.794188,0.571263,-0.736273,0.362714
0.591598,0.768522,0.501753,0.589234,0.772060,0.525311,-0.786276,0.325298
0.790875,0.561167,0.493763,0.789503,0.565444,0.304842,-0.950421,-0.061416
0.798135,0.591829,0.484279,0.796410,0.595976,0.383399,-0.921538,-0.061424
0.768522,0.591598,0.501753,0.766973,0.595823,0.344100,-0.938843,-0.013007
0.569960,1.070697,0.046763,0.571255,1.070187,-0.287817,0.113337,-0.950955
0.546763,1.070697,0.069960,0.547434,1.070102,-0.149122,0.132369,-0.979919
0.570183,1.067808,0.070183,0.571202,1.067147,-0.226546,0.146859,-0.962865
0.798135,0.984279,0.091829,0.800084,0.982400,-0.433099,0.417605,-0.798769
0.790875,0.993763,0.061167,0.793188,0.991975,-0.514058,0.397347,-0.760171
0.768522,1.001753,0.091598,0.770459,1.000043,-0.430570,0.379995,-0.818666
0.561167,0.993763,0.290875,0.559366,0.991838,0.400359,0.427658,-0.810445
0.591829,0.984279,0.298135,0.590265,0.982287,0.347512,0.442700,-0.826590
0.591598,1.001753,0.268522,0.590602,0.999824,0.221277,0.428773,-0.875894
1.070697,0.546763,0.069960,1.070204,0.546154,0.109620,0.135224,-0.984732
1.070697,0.569960,0.046763,1.070426,0.569207,0.060266,0.167263,-0.984069
1.067808,0.570183,0.070183,1.067314,0.569731,0.109702,0.100402,-0.988881
0.984279,0.591829,0.298135,0.981847,0.592707,0.540413,-0.195277,-0.818426
0.993763,0.561167,0.290875,0.991455,0.562426,0.512897,-0.279684,-0.811612
1.001753,0.591598,0.268522,0.999571,0.592102,0.484995,-0.112074,-0.867306
0.993763,0.790875,0.061167,0.991449,0.794708,0.514227,-0.851818,-0.099884
0.984279,0.798135,0.091829,0.982944,0.799011,0.296706,-0.194672,-0.934916
1.001753,0.768522,0.091598,1.000565,0.769283,0.263946,-0.169319,-0.949560
0.546763,0.430040,-0.570697,0.548525,0.425950,-0.391519,0.908903,-0.143559
0.569960,0.453237,-0.570697,0.571560,0.449066,-0.355701,0.926905,-0.119685
0.570183,0.429817,-0.567808,0.571834,0.425692,-0.366966,0.916634,-0.158489
0.591829,0.201865,-0.484279,0.594467,0.199004,-0.586386,0.635698,-0.502035
0.561167,0.209125,-0.493763,0.564236,0.206470,-0.681883,0.590005,-0.432354
0.591598,0.231478,-0.501753,0.594150,0.228425,-0.567128,0.678506,-0.466899
0.790875,0.438833,-0.493763,0.791472,0.434463,-0.132744,0.970983,-0.198925
0.798135,0.408171,-0.484279,0.798588,0.403831,-0.100615,0.964432,-0.244434
0.768522,0.408402,-0.501753,0.769136,0.404086,-0.136468,0.959077,-0.248087
0.569960,-0.070697,-0.046763,0.566135,-0.070973,0.849962,0.061248,0.523271
0.546763,-0.070697,-0.069960,0.542975,-0.070710,0.841633,0.002876,0.540042
0.570183,-0.067808,-0.070183,0.566080,-0.068089,0.911664,0.062415,0.406168
0.798135,0.015721,-0.091829,0.794634,0.013293,0.778041,0.539522,-0.321821
0.790875,0.006237,-0.061167,0.787304,0.003947,0.793590,0.508962,-0.333426
0.768522,-0.001753,-0.091598,0.764857,-0.003968,0.814387,0.492274,-0.307310
0.561167,0.006237,-0.290875,0.557771,0.004437,0.754838,0.400057,-0.519783
0.591829,0.015721,-0.298135,0.588975,0.013522,0.634178,0.488636,-0.599210
0.591598,-0.001753,-0.268522,0.588183,-0.003597,0.758741,0.409690,-0.506425
1.070697,0.453237,-0.069960,1.070571,0.449091,0.028146,0.921492,-0.387375
1.070697,0.430040,-0.046763,1.070319,0.425863,0.084073,0.928304,-0.362193
1.067808,0.429817,-0.070183,1.067434,0.425516,0.083172,0.955759,-0.282149
0.984279,0.408171,-0.298135,0.983872,0.403745,0.090441,0.983665,-0.155639
0.993763,0.438833,-0.290875,0.993589,0.434382,0.038641,0.988950,-0.143128
1.001753,0.408402,-0.268522,1.001296,0.403974,0.101706,0.984137,-0.145362
0.993763,0.209125,-0.061167,0.991442,0.205346,0.515789,0.839866,0.169075
0.984279,0.201865,-0.091829,0.981886,0.198066,0.531878,0.844217,0.066356
1.001753,0.231478,-0.091598,0.999574,0.227569,0.484236,0.868787,0.103564
0.430040,0.453237,-0.570697,0.432287,0.449338,-0.499195,0.866433,-0.009919
0.453237,0.430040,-0.570697,0.455450,0.426133,-0.491613,0.868302,-0.066095
0.429817,0.429817,-0.567808,0.432152,0.425975,-0.518922,0.853821,-0.041351
0.201865,0.408171,-0.484279,0.204847,0.405039,-0.662762,0.696136,0.275937
0.209125,0.438833,-0.493763,0.211918,0.435527,-0.620697,0.734491,0.274333
0.231478,0.408402,-0.501753,0.234474,0.405204,-0.665765,0.710825,0.226901
0.438833,0.209125,-0.493763,0.443035,0.207565,-0.933847,0.346652,-0.088106
0.408171,0.201865,-0.484279,0.412542,0.200810,-0.971345,0.234337,0.039697
0.408402,0.231478,-0.501753,0.412514,0.229664,-0.913756,0.403265,-0.049274
-0.070697,0.430040,-0.046763,-0.070066,0.427178,-0.140260,0.636142,0.758716
-0.070697,0.453237,-0.069960,-0.070045,0.450345,-0.144976,0.642634,0.752332
-0.067808,0.429817,-0.070183,-0.067036,0.426946,-0.171465,0.637964,0.750734
0.015721,0.201865,-0.091829,0.017669,0.199767,-0.432821,0.466202,0.771571
0.006237,0.209125,-0.061167,0.007976,0.206915,-0.386439,0.491227,0.780616
-0.001753,0.231478,-0.091598,0.000083,0.229220,-0.407984,0.501908,0.762652
0.006237,0.438833,-0.290875,0.008216,0.435852,-0.439685,0.662386,0.606565
0.015721,0.408171,-0.298135,0.017913,0.405295,-0.487081,0.639186,0.595142
-0.001753,0.408402,-0.268522,0.000276,0.405534,-0.450965,0.637346,0.624837
0.453237,-0.070697,-0.069960,0.451416,-0.070050,0.404624,-0.143921,0.903087
0.430040,-0.070697,-0.046763,0.429061,-0.070219,0.217634,-0.106315,0.970223
0.429817,-0.067808,-0.070183,0.428528,-0.067123,0.286431,-0.152163,0.945941
0.408171,0.015721,-0.298135,0.404393,0.017480,0.839555,-0.390956,0.377229
0.438833,0.006237,-0.290875,0.434394,0.006936,0.986340,-0.155183,0.055251
0.408402,-0.001753,-0.268522,0.404486,-0.000195,0.870272,-0.346373,0.350219
0.209125,0.006237,-0.061167,0.210895,0.005705,-0.393191,0.118261,0.911819
0.201865,0.015721,-0.091829,0.203807,0.015290,-0.431598,0.095724,0.896973
0.231478,-0.001753,-0.091598,0.233223,-0.001931,-0.387653,0.039598,0.920954
0.453237,0.569960,-0.570697,0.455038,0.565887,-0.400247,0.905054,0.143803
0.430040,0.546763,-0.570697,0.431954,0.542729,-0.425221,0.896319,0.125697
0.429817,0.570183,-0.567808,0.431662,0.566143,-0.409946,0.897706,0.161458
0.408171,0.798135,-0.484279,0.409524,0.794599,-0.300697,0.785880,0.540346
